"time","cases","births","pop","city","lat","lon"
1960.038462,1,88.09005923,115542.6853,"Walsall",52.583,-1.978
1960.076923,3,88.38327235,115640.6165,"Walsall",52.583,-1.978
1960.115385,2,88.57471724,115718.5795,"Walsall",52.583,-1.978
1960.153846,1,88.7390235,115800.6602,"Walsall",52.583,-1.978
1960.192308,4,88.92395093,115915.1702,"Walsall",52.583,-1.978
1960.230769,4,89.09923915,116066.2648,"Walsall",52.583,-1.978
1960.269231,2,89.22302941,116224.2889,"Walsall",52.583,-1.978
1960.307692,1,89.28436175,116355.4298,"Walsall",52.583,-1.978
1960.346154,0,89.31183059,116455.9234,"Walsall",52.583,-1.978
1960.384615,3,89.32222808,116558.2481,"Walsall",52.583,-1.978
1960.423077,1,89.31526334,116696.5712,"Walsall",52.583,-1.978
1960.461538,0,89.2856476,116836.6706,"Walsall",52.583,-1.978
1960.5,0,89.21996834,117013.3578,"Walsall",52.583,-1.978
1960.538462,2,89.13000261,117190.5804,"Walsall",52.583,-1.978
1960.576923,2,89.04209934,117331.9647,"Walsall",52.583,-1.978
1960.615385,2,88.96927727,117437.4368,"Walsall",52.583,-1.978
1960.653846,3,88.89106934,117541.9273,"Walsall",52.583,-1.978
1960.692308,1,88.78152208,117679.531,"Walsall",52.583,-1.978
1960.730769,0,88.63925269,117847.6179,"Walsall",52.583,-1.978
1960.769231,0,88.4960211,118010.7593,"Walsall",52.583,-1.978
1960.807692,4,88.38416455,118136.494,"Walsall",52.583,-1.978
1960.846154,2,88.3033999,118227.8437,"Walsall",52.583,-1.978
1960.884615,1,88.22719508,118315.9295,"Walsall",52.583,-1.978
1960.923077,3,88.13368317,118428.4871,"Walsall",52.583,-1.978
1960.961538,6,88.05217335,118534.6782,"Walsall",52.583,-1.978
1961,20,87.97194812,118657.1673,"Walsall",52.583,-1.978
1961.038462,25,87.91515292,118769.1355,"Walsall",52.583,-1.978
1961.076923,100,87.88771971,118850.7026,"Walsall",52.583,-1.978
1961.115385,250,87.87631157,118907.8378,"Walsall",52.583,-1.978
1961.153846,214,87.87366185,118961.0951,"Walsall",52.583,-1.978
1961.192308,421,87.88124539,119027.2302,"Walsall",52.583,-1.978
1961.230769,439,87.90906978,119101.9062,"Walsall",52.583,-1.978
1961.269231,530,87.95399159,119169.1942,"Walsall",52.583,-1.978
1961.307692,331,88.00260895,119217.598,"Walsall",52.583,-1.978
1961.346154,324,88.04538953,119251.2242,"Walsall",52.583,-1.978
1961.384615,299,88.0940895,119282.3858,"Walsall",52.583,-1.978
1961.423077,227,88.16631594,119320.8886,"Walsall",52.583,-1.978
1961.461538,155,88.24665424,119356.0766,"Walsall",52.583,-1.978
1961.5,62,88.35765937,119395.8324,"Walsall",52.583,-1.978
1961.538462,25,88.47799923,119431.964,"Walsall",52.583,-1.978
1961.576923,10,88.58074086,119458.4536,"Walsall",52.583,-1.978
1961.615385,2,88.66081601,119477.2636,"Walsall",52.583,-1.978
1961.653846,4,88.74343852,119495.205,"Walsall",52.583,-1.978
1961.692308,1,88.85648037,119518.2464,"Walsall",52.583,-1.978
1961.730769,2,89.00171115,119546.0451,"Walsall",52.583,-1.978
1961.769231,1,89.14962288,119573.4455,"Walsall",52.583,-1.978
1961.807692,1,89.26909899,119595.5312,"Walsall",52.583,-1.978
1961.846154,4,89.35884514,119612.4144,"Walsall",52.583,-1.978
1961.884615,3,89.44834546,119629.8244,"Walsall",52.583,-1.978
1961.923077,1,89.5667141,119653.9928,"Walsall",52.583,-1.978
1961.961538,1,89.68330901,119679.6395,"Walsall",52.583,-1.978
1962,2,89.82526484,119714.4236,"Walsall",52.583,-1.978
1962.038462,0,89.96275003,119752.1137,"Walsall",52.583,-1.978
1962.076923,0,90.06908267,119784.3838,"Walsall",52.583,-1.978
1962.115385,0,90.14688935,119809.6113,"Walsall",52.583,-1.978
1962.153846,0,90.22268966,119835.7426,"Walsall",52.583,-1.978
1962.192308,0,90.32110495,119871.6626,"Walsall",52.583,-1.978
1962.230769,2,90.4394575,119918.1731,"Walsall",52.583,-1.978
1962.269231,3,90.55311437,119965.9831,"Walsall",52.583,-1.978
1962.307692,1,90.64025999,120005.0217,"Walsall",52.583,-1.978
1962.346154,0,90.70358318,120034.6058,"Walsall",52.583,-1.978
1962.384615,11,90.76488158,120064.4017,"Walsall",52.583,-1.978
1962.423077,17,90.84384336,120104.246,"Walsall",52.583,-1.978
1962.461538,22,90.91950086,120144.0807,"Walsall",52.583,-1.978
1962.5,27,91.00922484,120193.5492,"Walsall",52.583,-1.978
1962.538462,25,91.09407178,120242.3816,"Walsall",52.583,-1.978
1962.576923,21,91.1580244,120280.6898,"Walsall",52.583,-1.978
1962.615385,4,91.20389063,120308.9062,"Walsall",52.583,-1.978
1962.653846,7,91.24761721,120336.4847,"Walsall",52.583,-1.978
1962.692308,4,91.30307508,120372.2802,"Walsall",52.583,-1.978
1962.730769,2,91.36739408,120415.0407,"Walsall",52.583,-1.978
1962.769231,3,91.42668061,120455.5061,"Walsall",52.583,-1.978
1962.807692,0,91.47006054,120485.7935,"Walsall",52.583,-1.978
1962.846154,4,91.50041512,120507.2736,"Walsall",52.583,-1.978
1962.884615,10,91.52858908,120527.4215,"Walsall",52.583,-1.978
1962.923077,12,91.56320777,120552.352,"Walsall",52.583,-1.978
1962.961538,31,91.59429124,120574.8081,"Walsall",52.583,-1.978
1963,54,91.62795162,120598.9657,"Walsall",52.583,-1.978
1963.038462,41,91.65627596,120618.9846,"Walsall",52.583,-1.978
1963.076923,47,91.67445948,120631.5782,"Walsall",52.583,-1.978
1963.115385,44,91.68559878,120639.1439,"Walsall",52.583,-1.978
1963.153846,41,91.69414113,120644.7824,"Walsall",52.583,-1.978
1963.192308,31,91.70195271,120649.6778,"Walsall",52.583,-1.978
1963.230769,46,91.70521278,120651.0938,"Walsall",52.583,-1.978
1963.269231,85,91.70169563,120647.6786,"Walsall",52.583,-1.978
1963.307692,96,91.69324187,120640.9793,"Walsall",52.583,-1.978
1963.346154,98,91.68377617,120633.7808,"Walsall",52.583,-1.978
1963.384615,116,91.6710893,120624.3621,"Walsall",52.583,-1.978
1963.423077,124,91.64976887,120608.7954,"Walsall",52.583,-1.978
1963.461538,219,91.62301128,120589.5457,"Walsall",52.583,-1.978
1963.5,129,91.58136227,120559.9847,"Walsall",52.583,-1.978
1963.538462,162,91.53123842,120524.7969,"Walsall",52.583,-1.978
1963.576923,182,91.48414121,120492.0429,"Walsall",52.583,-1.978
1963.615385,140,91.44495112,120464.9526,"Walsall",52.583,-1.978
1963.653846,89,91.40183018,120435.3138,"Walsall",52.583,-1.978
1963.692308,50,91.3389558,120392.3283,"Walsall",52.583,-1.978
1963.730769,16,91.2507057,120332.4156,"Walsall",52.583,-1.978
1963.769231,16,91.15252566,120266.1941,"Walsall",52.583,-1.978
1963.807692,21,91.06581942,120208.0676,"Walsall",52.583,-1.978
1963.846154,8,90.99631319,120161.6655,"Walsall",52.583,-1.978
1963.884615,13,90.92221315,120112.396,"Walsall",52.583,-1.978
1963.923077,3,90.817235,120042.8688,"Walsall",52.583,-1.978
1963.961538,8,90.70465783,119968.6454,"Walsall",52.583,-1.978
1964,10,90.55378792,119869.6778,"Walsall",52.583,-1.978
1964.038462,9,90.39338583,119764.9638,"Walsall",52.583,-1.978
1964.076923,9,90.25587645,119675.607,"Walsall",52.583,-1.978
1964.115385,1,90.11035772,119581.4072,"Walsall",52.583,-1.978
1964.153846,3,89.95665408,119482.2789,"Walsall",52.583,-1.978
1964.192308,9,89.79458723,119378.1348,"Walsall",52.583,-1.978
1964.230769,5,89.62406594,119268.9436,"Walsall",52.583,-1.978
1964.269231,18,89.44484273,119154.5737,"Walsall",52.583,-1.978
1964.307692,8,89.25685554,119035.0121,"Walsall",52.583,-1.978
1964.346154,12,89.05984764,118910.1219,"Walsall",52.583,-1.978
1964.384615,14,88.85373877,118779.8782,"Walsall",52.583,-1.978
1964.423077,15,88.63834545,118644.1907,"Walsall",52.583,-1.978
1964.461538,15,88.41348111,118502.9671,"Walsall",52.583,-1.978
1964.5,24,88.17907966,118356.191,"Walsall",52.583,-1.978
1964.538462,35,87.93485974,118203.7109,"Walsall",52.583,-1.978
1964.576923,39,87.68075976,118045.5128,"Walsall",52.583,-1.978
1964.615385,57,87.41658994,117881.5028,"Walsall",52.583,-1.978
1964.653846,49,87.14215717,117711.5849,"Walsall",52.583,-1.978
1964.692308,47,86.8574152,117535.754,"Walsall",52.583,-1.978
1964.730769,50,86.56205598,117353.8433,"Walsall",52.583,-1.978
1964.769231,68,86.25607901,117165.8756,"Walsall",52.583,-1.978
1964.807692,103,85.93916501,116971.6776,"Walsall",52.583,-1.978
1964.846154,95,85.61128107,116771.2519,"Walsall",52.583,-1.978
1964.884615,121,85.27222775,116564.4989,"Walsall",52.583,-1.978
1964.923077,130,84.92180193,116351.3169,"Walsall",52.583,-1.978
1964.961538,122,84.55998772,116131.7183,"Walsall",52.583,-1.978
1965,122,84.28129174,115962.8886,"Walsall",52.583,-1.978
1944,8,120.6533729,146987.0297,"Wolverhampton",52.583,-2.127
1944.038462,6,118.989974,146786.0662,"Wolverhampton",52.583,-2.127
1944.076923,4,117.4218667,146604.3372,"Wolverhampton",52.583,-2.127
1944.115385,8,116.3039071,146479.7946,"Wolverhampton",52.583,-2.127
1944.153846,7,115.2437821,146366.8659,"Wolverhampton",52.583,-2.127
1944.192308,4,113.9054555,146231.4181,"Wolverhampton",52.583,-2.127
1944.230769,10,112.3612768,146087.9721,"Wolverhampton",52.583,-2.127
1944.269231,2,110.9426507,145969.7112,"Wolverhampton",52.583,-2.127
1944.307692,5,109.9056504,145894.7077,"Wolverhampton",52.583,-2.127
1944.346154,4,109.1791366,145848.6995,"Wolverhampton",52.583,-2.127
1944.384615,3,108.5025727,145812.6983,"Wolverhampton",52.583,-2.127
1944.423077,0,107.6663026,145777.7715,"Wolverhampton",52.583,-2.127
1944.461538,4,106.9069273,145758.1498,"Wolverhampton",52.583,-2.127
1944.5,4,106.0666694,145755.2643,"Wolverhampton",52.583,-2.127
1944.538462,2,105.3321959,145773.3417,"Wolverhampton",52.583,-2.127
1944.576923,5,104.826703,145804.0312,"Wolverhampton",52.583,-2.127
1944.615385,4,104.4902384,145835.4955,"Wolverhampton",52.583,-2.127
1944.653846,6,104.1956013,145875.1586,"Wolverhampton",52.583,-2.127
1944.692308,0,103.8569466,145938.686,"Wolverhampton",52.583,-2.127
1944.730769,0,103.5256453,146036.1178,"Wolverhampton",52.583,-2.127
1944.769231,1,103.2831839,146150.8935,"Wolverhampton",52.583,-2.127
1944.807692,5,103.1577452,146256.0465,"Wolverhampton",52.583,-2.127
1944.846154,0,103.0991688,146341.795,"Wolverhampton",52.583,-2.127
1944.884615,3,103.0750321,146434.2342,"Wolverhampton",52.583,-2.127
1944.923077,6,103.0873813,146566.0204,"Wolverhampton",52.583,-2.127
1944.961538,10,103.1514508,146707.735,"Wolverhampton",52.583,-2.127
1945,10,103.3037851,146898.6668,"Wolverhampton",52.583,-2.127
1945.038462,29,103.5251745,147102.5652,"Wolverhampton",52.583,-2.127
1945.076923,57,103.7549634,147275.2807,"Wolverhampton",52.583,-2.127
1945.115385,124,103.9543758,147409.6295,"Wolverhampton",52.583,-2.127
1945.153846,188,104.1796494,147548.3677,"Wolverhampton",52.583,-2.127
1945.192308,373,104.5131565,147738.8266,"Wolverhampton",52.583,-2.127
1945.230769,440,104.9851856,147985.6023,"Wolverhampton",52.583,-2.127
1945.269231,321,105.5091498,148240.0921,"Wolverhampton",52.583,-2.127
1945.307692,147,105.9673009,148449.0647,"Wolverhampton",52.583,-2.127
1945.346154,66,106.3305735,148608.3003,"Wolverhampton",52.583,-2.127
1945.384615,121,106.7125699,148769.7689,"Wolverhampton",52.583,-2.127
1945.423077,79,107.2450844,148987.4493,"Wolverhampton",52.583,-2.127
1945.461538,34,107.8039167,149207.5584,"Wolverhampton",52.583,-2.127
1945.5,23,108.5376269,149485.2484,"Wolverhampton",52.583,-2.127
1945.538462,14,109.3032967,149764.5041,"Wolverhampton",52.583,-2.127
1945.576923,2,109.938832,149988.3706,"Wolverhampton",52.583,-2.127
1945.615385,10,110.4267527,150156.1997,"Wolverhampton",52.583,-2.127
1945.653846,4,110.9245336,150323.5122,"Wolverhampton",52.583,-2.127
1945.692308,5,111.6001852,150545.5452,"Wolverhampton",52.583,-2.127
1945.730769,2,112.4627976,150820.3699,"Wolverhampton",52.583,-2.127
1945.769231,1,113.3402477,151091.4902,"Wolverhampton",52.583,-2.127
1945.807692,0,114.0515098,151304.6322,"Wolverhampton",52.583,-2.127
1945.846154,2,114.5887167,151462.1012,"Wolverhampton",52.583,-2.127
1945.884615,1,115.1288012,151616.9065,"Wolverhampton",52.583,-2.127
1945.923077,0,115.8508246,151819.1795,"Wolverhampton",52.583,-2.127
1945.961538,0,116.5737277,152016.0513,"Wolverhampton",52.583,-2.127
1946,2,117.4754353,152253.3351,"Wolverhampton",52.583,-2.127
1946.038462,0,118.3720888,152481.5423,"Wolverhampton",52.583,-2.127
1946.076923,3,119.0829256,152657.2238,"Wolverhampton",52.583,-2.127
1946.115385,0,119.6116013,152785.554,"Wolverhampton",52.583,-2.127
1946.153846,0,120.134444,152910.5513,"Wolverhampton",52.583,-2.127
1946.192308,5,120.8226829,153073.0789,"Wolverhampton",52.583,-2.127
1946.230769,5,121.6647273,153269.4992,"Wolverhampton",52.583,-2.127
1946.269231,4,122.485474,153459.7401,"Wolverhampton",52.583,-2.127
1946.307692,2,123.122598,153607.437,"Wolverhampton",52.583,-2.127
1946.346154,8,123.5888494,153716.0144,"Wolverhampton",52.583,-2.127
1946.384615,3,124.04265,153822.62,"Wolverhampton",52.583,-2.127
1946.423077,5,124.6293433,153962.2817,"Wolverhampton",52.583,-2.127
1946.461538,3,125.1926194,154099.3268,"Wolverhampton",52.583,-2.127
1946.5,6,125.8595209,154267.3771,"Wolverhampton",52.583,-2.127
1946.538462,11,126.4861848,154432.7311,"Wolverhampton",52.583,-2.127
1946.576923,20,126.9528909,154563.3051,"Wolverhampton",52.583,-2.127
1946.615385,12,127.2833229,154660.5667,"Wolverhampton",52.583,-2.127
1946.653846,10,127.592914,154757.2788,"Wolverhampton",52.583,-2.127
1946.692308,4,127.9767179,154885.7894,"Wolverhampton",52.583,-2.127
1946.730769,6,128.403045,155046.157,"Wolverhampton",52.583,-2.127
1946.769231,4,128.7729005,155206.8139,"Wolverhampton",52.583,-2.127
1946.807692,4,129.0211725,155336.0187,"Wolverhampton",52.583,-2.127
1946.846154,2,129.1807104,155433.4994,"Wolverhampton",52.583,-2.127
1946.884615,23,129.3126094,155531.778,"Wolverhampton",52.583,-2.127
1946.923077,67,129.4501465,155664.038,"Wolverhampton",52.583,-2.127
1946.961538,53,129.5401473,155798.1171,"Wolverhampton",52.583,-2.127
1947,126,129.5806728,155967.5855,"Wolverhampton",52.583,-2.127
1947.038462,134,129.5510242,156138.1871,"Wolverhampton",52.583,-2.127
1947.076923,271,129.4747083,156276.7244,"Wolverhampton",52.583,-2.127
1947.115385,289,129.3559702,156416.5729,"Wolverhampton",52.583,-2.127
1947.153846,169,129.1971462,156557.3886,"Wolverhampton",52.583,-2.127
1947.192308,190,129.0005592,156698.8279,"Wolverhampton",52.583,-2.127
1947.230769,134,128.7686409,156840.4722,"Wolverhampton",52.583,-2.127
1947.269231,133,128.503616,156982.0342,"Wolverhampton",52.583,-2.127
1947.307692,80,128.2079721,157123.0766,"Wolverhampton",52.583,-2.127
1947.346154,99,127.8839004,157263.3117,"Wolverhampton",52.583,-2.127
1947.384615,76,127.5338723,157402.3214,"Wolverhampton",52.583,-2.127
1947.423077,66,127.160192,157539.7617,"Wolverhampton",52.583,-2.127
1947.461538,48,126.7651555,157675.2884,"Wolverhampton",52.583,-2.127
1947.5,50,126.3512704,157808.4856,"Wolverhampton",52.583,-2.127
1947.538462,32,125.9206654,157939.0615,"Wolverhampton",52.583,-2.127
1947.576923,19,125.4758561,158066.6014,"Wolverhampton",52.583,-2.127
1947.615385,7,125.0191329,158190.7602,"Wolverhampton",52.583,-2.127
1947.653846,5,124.552782,158311.1916,"Wolverhampton",52.583,-2.127
1947.692308,1,124.0793376,158427.486,"Wolverhampton",52.583,-2.127
1947.730769,2,123.6008965,158539.3427,"Wolverhampton",52.583,-2.127
1947.769231,0,123.1200593,158646.3401,"Wolverhampton",52.583,-2.127
1947.807692,0,122.638919,158748.1725,"Wolverhampton",52.583,-2.127
1947.846154,1,122.1600142,158844.4364,"Wolverhampton",52.583,-2.127
1947.884615,4,121.6856291,158934.7825,"Wolverhampton",52.583,-2.127
1947.923077,2,121.2180493,159018.8599,"Wolverhampton",52.583,-2.127
1947.961538,4,120.7598065,159096.2739,"Wolverhampton",52.583,-2.127
1948,8,120.199833,159183.4378,"Wolverhampton",52.583,-2.127
1948.038462,9,119.6528161,159261.1283,"Wolverhampton",52.583,-2.127
1948.076923,55,119.230205,159315.4889,"Wolverhampton",52.583,-2.127
1948.115385,74,118.9208008,159352.4357,"Wolverhampton",52.583,-2.127
1948.153846,128,118.618835,159385.8295,"Wolverhampton",52.583,-2.127
1948.192308,139,118.2255475,159426.0297,"Wolverhampton",52.583,-2.127
1948.230769,134,117.7493923,159469.5009,"Wolverhampton",52.583,-2.127
1948.269231,86,117.2877017,159507.0812,"Wolverhampton",52.583,-2.127
1948.307692,50,116.9291293,159533.1432,"Wolverhampton",52.583,-2.127
1948.346154,62,116.665598,159550.884,"Wolverhampton",52.583,-2.127
1948.384615,70,116.4070459,159567.1206,"Wolverhampton",52.583,-2.127
1948.423077,67,116.068748,159587.1436,"Wolverhampton",52.583,-2.127
1948.461538,74,115.7375034,159605.6986,"Wolverhampton",52.583,-2.127
1948.5,48,115.3327442,159627.6398,"Wolverhampton",52.583,-2.127
1948.538462,24,114.9362919,159649.2165,"Wolverhampton",52.583,-2.127
1948.576923,13,114.6249839,159666.8968,"Wolverhampton",52.583,-2.127
1948.615385,10,114.3941824,159680.7247,"Wolverhampton",52.583,-2.127
1948.653846,24,114.1658903,159695.4069,"Wolverhampton",52.583,-2.127
1948.692308,12,113.8642997,159716.523,"Wolverhampton",52.583,-2.127
1948.730769,16,113.49133,159746.4025,"Wolverhampton",52.583,-2.127
1948.769231,33,113.1213891,159780.6546,"Wolverhampton",52.583,-2.127
1948.807692,16,112.8270678,159812.2648,"Wolverhampton",52.583,-2.127
1948.846154,20,112.6068239,159838.5653,"Wolverhampton",52.583,-2.127
1948.884615,11,112.3866707,159867.7653,"Wolverhampton",52.583,-2.127
1948.923077,13,112.0930178,159910.9327,"Wolverhampton",52.583,-2.127
1948.961538,16,111.7985766,159959.6699,"Wolverhampton",52.583,-2.127
1949,33,111.428478,160029.5349,"Wolverhampton",52.583,-2.127
1949.038462,82,111.0564651,160108.4124,"Wolverhampton",52.583,-2.127
1949.076923,218,110.7583578,160178.1017,"Wolverhampton",52.583,-2.127
1949.115385,264,110.5349792,160233.5826,"Wolverhampton",52.583,-2.127
1949.153846,283,110.3124345,160291.9455,"Wolverhampton",52.583,-2.127
1949.192308,299,110.0173531,160373.2398,"Wolverhampton",52.583,-2.127
1949.230769,248,109.6526523,160480.1611,"Wolverhampton",52.583,-2.127
1949.269231,196,109.2935342,160591.5066,"Wolverhampton",52.583,-2.127
1949.307692,110,109.011851,160683.419,"Wolverhampton",52.583,-2.127
1949.346154,68,108.8041401,160753.5377,"Wolverhampton",52.583,-2.127
1949.384615,43,108.6003877,160824.5724,"Wolverhampton",52.583,-2.127
1949.423077,85,108.334821,160920.0502,"Wolverhampton",52.583,-2.127
1949.461538,50,108.0772272,161016.016,"Wolverhampton",52.583,-2.127
1949.5,43,107.7682939,161135.806,"Wolverhampton",52.583,-2.127
1949.538462,39,107.4738511,161254.5495,"Wolverhampton",52.583,-2.127
1949.576923,16,107.2510344,161348.0036,"Wolverhampton",52.583,-2.127
1949.615385,12,107.0912369,161416.9576,"Wolverhampton",52.583,-2.127
1949.653846,4,106.9393422,161484.4341,"Wolverhampton",52.583,-2.127
1949.692308,3,106.7479141,161572.0742,"Wolverhampton",52.583,-2.127
1949.730769,9,106.5293232,161676.7676,"Wolverhampton",52.583,-2.127
1949.769231,15,106.3328581,161775.7253,"Wolverhampton",52.583,-2.127
1949.807692,2,106.1945319,161849.5993,"Wolverhampton",52.583,-2.127
1949.846154,2,106.1014286,161901.835,"Wolverhampton",52.583,-2.127
1949.884615,0,106.019417,161950.624,"Wolverhampton",52.583,-2.127
1949.923077,0,105.9255699,162010.6444,"Wolverhampton",52.583,-2.127
1949.961538,1,105.8510397,162064.186,"Wolverhampton",52.583,-2.127
1950,4,105.7873171,162120.8458,"Wolverhampton",52.583,-2.127
1950.038462,3,105.7524957,162167.0893,"Wolverhampton",52.583,-2.127
1950.076923,0,105.7456981,162196.2365,"Wolverhampton",52.583,-2.127
1950.115385,0,105.750811,162214.1637,"Wolverhampton",52.583,-2.127
1950.153846,1,105.7651911,162228.3777,"Wolverhampton",52.583,-2.127
1950.192308,2,105.7954679,162242.6975,"Wolverhampton",52.583,-2.127
1950.230769,4,105.8502387,162253.11,"Wolverhampton",52.583,-2.127
1950.269231,22,105.9191142,162256.7318,"Wolverhampton",52.583,-2.127
1950.307692,41,105.9832428,162254.7542,"Wolverhampton",52.583,-2.127
1950.346154,30,106.0351015,162250.9246,"Wolverhampton",52.583,-2.127
1950.384615,33,106.0898019,162244.9786,"Wolverhampton",52.583,-2.127
1950.423077,45,106.1652206,162234.5438,"Wolverhampton",52.583,-2.127
1950.461538,55,106.242147,162221.4696,"Wolverhampton",52.583,-2.127
1950.5,57,106.3376839,162201.9746,"Wolverhampton",52.583,-2.127
1950.538462,59,106.4297799,162180.0237,"Wolverhampton",52.583,-2.127
1950.576923,17,106.4984482,162161.0558,"Wolverhampton",52.583,-2.127
1950.615385,8,106.546208,162146.3361,"Wolverhampton",52.583,-2.127
1950.653846,18,106.5892531,162131.3653,"Wolverhampton",52.583,-2.127
1950.692308,12,106.6391301,162111.3722,"Wolverhampton",52.583,-2.127
1950.730769,13,106.685816,162086.944,"Wolverhampton",52.583,-2.127
1950.769231,8,106.7140218,162063.7756,"Wolverhampton",52.583,-2.127
1950.807692,5,106.7195465,162046.8061,"Wolverhampton",52.583,-2.127
1950.846154,2,106.7134873,162035.1829,"Wolverhampton",52.583,-2.127
1950.884615,66,106.6962779,162024.8925,"Wolverhampton",52.583,-2.127
1950.923077,135,106.657227,162013.2681,"Wolverhampton",52.583,-2.127
1950.961538,190,106.5973397,162004.5247,"Wolverhampton",52.583,-2.127
1951,252,106.489478,161998.4498,"Wolverhampton",52.583,-2.127
1951.038462,146,106.348271,161997.3938,"Wolverhampton",52.583,-2.127
1951.076923,136,106.2104044,162000.2554,"Wolverhampton",52.583,-2.127
1951.115385,130,106.0945839,162004.217,"Wolverhampton",52.583,-2.127
1951.153846,158,105.9672654,162009.8405,"Wolverhampton",52.583,-2.127
1951.192308,228,105.7832473,162019.3555,"Wolverhampton",52.583,-2.127
1951.230769,300,105.5305133,162034.3776,"Wolverhampton",52.583,-2.127
1951.269231,171,105.2575922,162052.0766,"Wolverhampton",52.583,-2.127
1951.307692,153,105.0251251,162068.0163,"Wolverhampton",52.583,-2.127
1951.346154,210,104.8441667,162080.753,"Wolverhampton",52.583,-2.127
1951.384615,121,104.6573762,162094.1257,"Wolverhampton",52.583,-2.127
1951.423077,108,104.4018406,162112.5912,"Wolverhampton",52.583,-2.127
1951.461538,59,104.1397713,162131.5853,"Wolverhampton",52.583,-2.127
1951.5,28,103.8051809,162155.6476,"Wolverhampton",52.583,-2.127
1951.538462,19,103.4661109,162179.5781,"Wolverhampton",52.583,-2.127
1951.576923,7,103.1932907,162198.256,"Wolverhampton",52.583,-2.127
1951.615385,16,102.9887284,162211.8472,"Wolverhampton",52.583,-2.127
1951.653846,2,102.7852025,162224.8611,"Wolverhampton",52.583,-2.127
1951.692308,1,102.5162437,162241.2493,"Wolverhampton",52.583,-2.127
1951.730769,9,102.1865049,162259.6466,"Wolverhampton",52.583,-2.127
1951.769231,19,101.8657502,162275.5046,"Wolverhampton",52.583,-2.127
1951.807692,15,101.6183531,162285.7985,"Wolverhampton",52.583,-2.127
1951.846154,6,101.4386991,162292.0653,"Wolverhampton",52.583,-2.127
1951.884615,2,101.2657214,162296.7293,"Wolverhampton",52.583,-2.127
1951.923077,1,101.0452687,162300.6058,"Wolverhampton",52.583,-2.127
1951.961538,2,100.8382854,162301.4343,"Wolverhampton",52.583,-2.127
1952,3,100.6032119,162297.6546,"Wolverhampton",52.583,-2.127
1952.038462,6,100.3928874,162289.0271,"Wolverhampton",52.583,-2.127
1952.076923,2,100.2411974,162278.3302,"Wolverhampton",52.583,-2.127
1952.115385,0,100.1028397,162264.4852,"Wolverhampton",52.583,-2.127
1952.153846,6,99.97697761,162247.5809,"Wolverhampton",52.583,-2.127
1952.192308,5,99.86277846,162227.7051,"Wolverhampton",52.583,-2.127
1952.230769,6,99.75946889,162204.9565,"Wolverhampton",52.583,-2.127
1952.269231,18,99.66617705,162179.4134,"Wolverhampton",52.583,-2.127
1952.307692,17,99.58213554,162151.1797,"Wolverhampton",52.583,-2.127
1952.346154,8,99.5064827,162120.3307,"Wolverhampton",52.583,-2.127
1952.384615,9,99.43843305,162086.9687,"Wolverhampton",52.583,-2.127
1952.423077,11,99.37715971,162051.1797,"Wolverhampton",52.583,-2.127
1952.461538,53,99.32183808,162013.0491,"Wolverhampton",52.583,-2.127
1952.5,187,99.27167233,161972.6828,"Wolverhampton",52.583,-2.127
1952.538462,179,99.22581877,161930.1498,"Wolverhampton",52.583,-2.127
1952.576923,139,99.18347936,161885.5569,"Wolverhampton",52.583,-2.127
1952.615385,110,99.14383106,161838.9888,"Wolverhampton",52.583,-2.127
1952.653846,32,99.10605172,161790.5294,"Wolverhampton",52.583,-2.127
1952.692308,32,99.06933922,161740.2886,"Wolverhampton",52.583,-2.127
1952.730769,12,99.03285699,161688.3302,"Wolverhampton",52.583,-2.127
1952.769231,18,98.99580754,161634.772,"Wolverhampton",52.583,-2.127
1952.807692,26,98.95735413,161579.6759,"Wolverhampton",52.583,-2.127
1952.846154,10,98.91669482,161523.154,"Wolverhampton",52.583,-2.127
1952.884615,9,98.87300739,161465.2892,"Wolverhampton",52.583,-2.127
1952.923077,15,98.82546857,161406.164,"Wolverhampton",52.583,-2.127
1952.961538,7,98.77328107,161345.8926,"Wolverhampton",52.583,-2.127
1953,44,98.69931702,161268.3783,"Wolverhampton",52.583,-2.127
1953.038462,129,98.61529202,161188.3765,"Wolverhampton",52.583,-2.127
1953.076923,263,98.54037439,161122.9546,"Wolverhampton",52.583,-2.127
1953.115385,366,98.4799369,161073.0426,"Wolverhampton",52.583,-2.127
1953.153846,415,98.41520128,161022.2609,"Wolverhampton",52.583,-2.127
1953.192308,596,98.32300798,160953.2913,"Wolverhampton",52.583,-2.127
1953.230769,628,98.19723556,160864.7161,"Wolverhampton",52.583,-2.127
1953.269231,274,98.06065974,160773.6017,"Wolverhampton",52.583,-2.127
1953.307692,149,97.94253826,160698.5377,"Wolverhampton",52.583,-2.127
1953.346154,46,97.84909643,160641.0088,"Wolverhampton",52.583,-2.127
1953.384615,45,97.75067821,160582.1697,"Wolverhampton",52.583,-2.127
1953.423077,40,97.61278828,160501.9465,"Wolverhampton",52.583,-2.127
1953.461538,21,97.46670098,160419.4718,"Wolverhampton",52.583,-2.127
1953.5,3,97.27186475,160312.9188,"Wolverhampton",52.583,-2.127
1953.538462,0,97.06452881,160202.73,"Wolverhampton",52.583,-2.127
1953.576923,3,96.88844221,160111.5293,"Wolverhampton",52.583,-2.127
1953.615385,2,96.75075086,160041.4032,"Wolverhampton",52.583,-2.127
